EVENT_ID,Parish/County,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,event_datetime_local,event_datetime_utc,EVENT_TYPE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,EPISODE_ID,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,CITY/CITIES,STREET(S),Latitude,Longitude,Bayou/Creek/Stream Name,severity_category,severity_weight
160986,WASHINGTON,WARNERTON,2009-03-27,21:30,2009-03-27T21:30:00-05:00,2009-03-28T02:30:00+00:00,Flash Flood,0,0,$0,$0,,27411,0,0,Emergency Manager,Heavy Rain,2.2,W,1.12,SSW,RICHARDSON,2009-03-27,23:30,30.9835,-90.217,30.7495,-90.2733,Numerous roadways across the parish were impacted by high water due to heavy rain.,Several episodes of widespread severe weather and heavy rainfall occurred from March 26th through the 28th as a series of strong upper air disturbances impacted the central gulf region as a meandering and nearly stationary frontal boundary drifted back and forth across the area.,,,30.9835,-90.217,,minor,1
160978,WILKINSON,WOODVILLE,2009-03-27,19:15,2009-03-27T19:15:00-05:00,2009-03-28T00:15:00+00:00,Flash Flood,0,0,$0,$0,,27412,0,0,Law Enforcement,Heavy Rain,0.0,N,2.83,W,TURNBULL,2009-03-27,21:15,31.1,-91.3,31.0276,-91.3609,Several roads were washed out in the southern part of the county.,Several episodes of widespread severe weather and heavy rainfall occurred from March 26th through the 28th as a series of strong upper air disturbances impacted the central gulf region as a meandering and nearly stationary frontal boundary drifted back and forth across the area.,,,31.1,-91.3,,catastrophic,10
160969,PIKE,MC COMB,2009-03-27,19:30,2009-03-27T19:30:00-05:00,2009-03-28T00:30:00+00:00,Flash Flood,0,0,$0,$0,,27412,0,0,Emergency Manager,Heavy Rain,0.0,N,0.43,ENE,MC COMB,2009-03-27,21:30,31.25,-90.47,31.2573,-90.4536,Heavy rain caused water to enter a home in McComb.,Several episodes of widespread severe weather and heavy rainfall occurred from March 26th through the 28th as a series of strong upper air disturbances impacted the central gulf region as a meandering and nearly stationary frontal boundary drifted back and forth across the area.,,,31.25,-90.47,,minor,1
160980,HANCOCK,BAY ST LOUIS,2009-03-28,00:15,2009-03-28T00:15:00-05:00,2009-03-28T05:15:00+00:00,Flash Flood,0,0,$0,$0,,27412,0,0,Emergency Manager,Heavy Rain,0.0,N,2.54,SSW,BAY ST LOUIS,2009-03-28,2:15,30.32,-89.33,30.311,-89.3367,Portions of U.S. Highway 90 around Bay St. Louis and Waveland were flooded due to heavy rainfall.,Several episodes of widespread severe weather and heavy rainfall occurred from March 26th through the 28th as a series of strong upper air disturbances impacted the central gulf region as a meandering and nearly stationary frontal boundary drifted back and forth across the area.,,,30.32,-89.33,,minor,1
160982,HARRISON,LONG BEACH,2009-03-28,00:30,2009-03-28T00:30:00-05:00,2009-03-28T05:30:00+00:00,Flash Flood,1,0,"$750,000",$0,,27412,0,0,Emergency Manager,Heavy Rain,0.56,SW,3.63,SE,D IBERVILLE,2009-03-28,2:30,30.3444,-89.1568,30.4078,-88.8526,"Major flooding due to heavy rain affected portions of Harrison County. The cities which experienced the worst flooding were Gulfport, Biloxi, D'Iberville, and Long Beach. At least 100 roads were impacted by flooding with numerous cars under water near the entrance to Interstate 10 off of the Interstate 110 loop. Around 200 homes flooded with most having 12 inches or less of water in them. A 36 year old man drowned in D'Iberville when he drove into a flooded drainage ditch.",Several episodes of widespread severe weather and heavy rainfall occurred from March 26th through the 28th as a series of strong upper air disturbances impacted the central gulf region as a meandering and nearly stationary frontal boundary drifted back and forth across the area.,,,30.3444,-89.1568,,catastrophic,10
160983,JACKSON,ORANGE GROVE,2009-03-28,01:00,2009-03-28T01:00:00-05:00,2009-03-28T06:00:00+00:00,Flash Flood,0,0,$0,$0,,27412,0,0,Emergency Manager,Heavy Rain,4.18,SE,1.04,N,ARENA,2009-03-28,3:00,30.3776,-88.42,30.6598,-88.4564,Heavy rain caused the flooding of numerous roadways around the county and it was estimated that over 150 homes flooded.,Several episodes of widespread severe weather and heavy rainfall occurred from March 26th through the 28th as a series of strong upper air disturbances impacted the central gulf region as a meandering and nearly stationary frontal boundary drifted back and forth across the area.,,,30.3776,-88.42,,catastrophic,10
160984,WALTHALL,FLOWERS,2009-03-28,02:00,2009-03-28T02:00:00-05:00,2009-03-28T07:00:00+00:00,Flash Flood,0,0,$0,$0,,27412,0,0,Emergency Manager,Heavy Rain,1.26,NNE,4.0,E,FLOWERS,2009-03-28,4:00,31.0871,-90.0124,31.0696,-90.0105,Several roads were closed due to high water around Dexter and two bridges were washed out.,Several episodes of widespread severe weather and heavy rainfall occurred from March 26th through the 28th as a series of strong upper air disturbances impacted the central gulf region as a meandering and nearly stationary frontal boundary drifted back and forth across the area.,,,31.0871,-90.0124,,catastrophic,10
160985,PIKE,PRICEDALE,2009-03-28,02:00,2009-03-28T02:00:00-05:00,2009-03-28T07:00:00+00:00,Flash Flood,0,0,$0,$0,,27412,0,0,Emergency Manager,Heavy Rain,0.59,NNW,3.7,E,SMITHBURG,2009-03-28,4:00,31.2879,-90.3035,31.0318,-90.2829,Several roads were closed around Pike County due to high water.,Several episodes of widespread severe weather and heavy rainfall occurred from March 26th through the 28th as a series of strong upper air disturbances impacted the central gulf region as a meandering and nearly stationary frontal boundary drifted back and forth across the area.,,,31.2879,-90.3035,,moderate,2
166281,AMITE,LIBERTY,2009-04-12,19:52,2009-04-12T19:52:00-05:00,2009-04-13T00:52:00+00:00,Flash Flood,0,0,$0,$0,,28281,0,0,Law Enforcement,Heavy Rain,1.61,SSE,1.76,SE,LIBERTY,2009-04-12,21:52,31.1504,-90.8154,31.1505,-90.8142,Heavy rainfall resulted in flooding along County Farm Road just south of Liberty. The water was reported to be as high as the headlights of a full sized truck.,Isolated strong to severe thunderstorms produced strong winds and heavy rain across sections of southern Mississippi.,,,31.1504,-90.8154,,minor,1
166278,PIKE,MC COMB,2009-04-12,19:52,2009-04-12T19:52:00-05:00,2009-04-13T00:52:00+00:00,Flash Flood,0,0,$0,$0,,28281,0,0,Law Enforcement,Heavy Rain,0.4,NNW,0.94,ENE,MC COMB,2009-04-12,21:52,31.2557,-90.4717,31.264,-90.4432,"Heavy rainfall caused the flooding of roadways in the vicinity of the intersection of State Highway 570, U.S. Highway 98, and State Highway 44 north of McComb. In addition, flooding was also reported on Veterans Boulevard and Georgia Avenue within the city limits of McComb.",Isolated strong to severe thunderstorms produced strong winds and heavy rain across sections of southern Mississippi.,,,31.2557,-90.4717,,minor,1
197325,ORLEANS,LEE,2009-09-13,11:30,2009-09-13T11:30:00-05:00,2009-09-13T16:30:00+00:00,Flash Flood,0,0,$0,$0,,34086,0,0,Emergency Manager,Heavy Rain,1.95,N,1.07,NNE,LEE,2009-09-13,12:30,30.048,-89.9835,30.0328,-89.9741,A couple of vehicles were stranded in a flooded underpass at Downman Road and Haynes Boulevard. Some street flooding also occurred near Lakefront Airport.,An upper level disturbance situated over Texas resulted in numerous showers and a few thunderstorms across southeast Louisiana. The showers and thunderstorms produced locally heavy rain.,,,30.048,-89.9835,,severe,6
197346,JACKSON,NORTH BILOXI ARPT,2009-09-22,22:00,2009-09-22T22:00:00-05:00,2009-09-23T03:00:00+00:00,Flash Flood,0,0,$0,$0,,34098,0,0,Emergency Manager,Heavy Rain,0.87,NNW,1.34,W,NORTH BILOXI ARPT,2009-09-22,23:00,30.4605,-88.878,30.4512,-88.878,Heavy rainfall caused several homes to flood in the community of St. Martin.,Numerous showers and thunderstorms developed across south Mississippi as a moist and unstable atmosphere prevailed across the region and a weak and nearly stationary frontal boundary was draped across the area.,,,30.4605,-88.878,,minor,1
209078,ASSUMPTION,BELLE ROSE,2009-12-08,02:30,2009-12-08T02:30:00-06:00,2009-12-08T08:30:00+00:00,Flash Flood,0,0,"$500,000",$0,,36082,0,0,Emergency Manager,Heavy Rain,1.0,N,0.0,W,PAINCOURTVILLE,2009-12-08,8:00,30.0645,-91.05,29.98,-91.2371,"Heavy rainfall during the early morning hours overwhelmed local drainage with numerous houses and business reported flooded. 275 hours and 5 business were flooded with 50 of those houses reporting majore flooding. Hardest hit communities were Belle Rose, Paincourtville, and Pierre Part. 7.61 inches of rain was recorded at the emergency operations center in Napoleonville.",An area of rain and thunderstorms moved across extreme southeast Louisiana from near Assumption Parish to Lake Pontchartrain and the New Orleans area. Heavy rainfall of 3 to 8 inches fell during the overnight and morning hours.,,,30.0645,-91.05,,minor,1
209079,ST. JOHN THE BAPTIST,GARYVILLE,2009-12-08,03:00,2009-12-08T03:00:00-06:00,2009-12-08T09:00:00+00:00,Flash Flood,0,0,"$75,000",$0,,36082,0,0,Emergency Manager,Heavy Rain,3.0,NW,2.0,SSW,GARYVILLE,2009-12-08,8:00,30.0807,-90.6555,29.943,-90.6712,Heavy rainfall estimated between 4 to 7 inches during the morning hours caused widespread street flooding and water entering some homes. Between 15 and 20 houses had minor flooding.,An area of rain and thunderstorms moved across extreme southeast Louisiana from near Assumption Parish to Lake Pontchartrain and the New Orleans area. Heavy rainfall of 3 to 8 inches fell during the overnight and morning hours.,,,30.0807,-90.6555,,severe,6
209080,ST. JAMES,UNION,2009-12-08,03:00,2009-12-08T03:00:00-06:00,2009-12-08T09:00:00+00:00,Flash Flood,0,0,"$15,000",$0,,36082,0,0,Emergency Manager,Heavy Rain,4.0,N,5.0,S,UNION,2009-12-08,8:00,30.1379,-90.9,30.0076,-90.9,Heavy rainfall of 4 to 7 inches overwhelmed local drainage and resulted in widespread street flooding and water entering buildings in the parish. A NWS cooperative ovserver reported 6.61 inches of rain.,An area of rain and thunderstorms moved across extreme southeast Louisiana from near Assumption Parish to Lake Pontchartrain and the New Orleans area. Heavy rainfall of 3 to 8 inches fell during the overnight and morning hours.,,,30.1379,-90.9,,severe,6
207840,PLAQUEMINES,BELLE CHASSE,2009-12-12,17:00,2009-12-12T17:00:00-06:00,2009-12-12T23:00:00+00:00,Flash Flood,0,0,$0,$0,,35900,0,0,Law Enforcement,Heavy Rain,0.0,N,3.09,NNW,AUGUSTA,2009-12-12,21:00,29.87,-89.98,29.8204,-90.0398,Heavy rainfall resulted in widespread and significant street flooding in northern Plaquemines Parish.,Moderate to locally heavy rainfall occurred across sections of the New Orleans metro area as an upper air disturbance acted on deep moisture in place across the Gulf Coast. The rain fell on nearly saturated ground resulting in some flash flooding.,,,29.87,-89.98,,severe,6
207838,ST. BERNARD,CHALMETTE,2009-12-12,18:00,2009-12-12T18:00:00-06:00,2009-12-13T00:00:00+00:00,Flash Flood,0,0,$0,$0,,35900,0,0,NWS Employee,Heavy Rain,0.0,N,1.38,N,VERSAILLES,2009-12-12,22:00,29.93,-89.97,29.9891,-89.953,Heavy rainfall resulted in widespread and significant street flooding and caused the flooding of a couple of homes.,Moderate to locally heavy rainfall occurred across sections of the New Orleans metro area as an upper air disturbance acted on deep moisture in place across the Gulf Coast. The rain fell on nearly saturated ground resulting in some flash flooding.,,,29.93,-89.97,,severe,6
207835,ORLEANS,VIEUX CARRE,2009-12-12,16:45,2009-12-12T16:45:00-06:00,2009-12-12T22:45:00+00:00,Flash Flood,1,0,$0,$0,,35900,0,0,Newspaper,Heavy Rain,3.79,NNW,1.56,WSW,LITTLE WOODS,2009-12-12,20:00,30.0186,-90.1092,30.068,-89.9519,Heavy rain produced widespread and significant street flooding and caused the flooding of some homes in the Fountainbleau neighborhood. One person drowned in the Algiers area of New Orleans when he drove into a flooded canal. A passenger in the auto escaped injury but the driver was unable to exit the auto.,Moderate to locally heavy rainfall occurred across sections of the New Orleans metro area as an upper air disturbance acted on deep moisture in place across the Gulf Coast. The rain fell on nearly saturated ground resulting in some flash flooding.,,,30.0186,-90.1092,,catastrophic,10
207836,JEFFERSON,METAIRIE,2009-12-12,16:45,2009-12-12T16:45:00-06:00,2009-12-12T22:45:00+00:00,Flash Flood,0,0,$0,$0,,35900,0,0,Emergency Manager,Heavy Rain,3.11,NNE,1.13,N,MOISANT ARPT,2009-12-12,20:00,30.0192,-90.1243,30.0418,-90.2726,Heavy rainfall resulted in widespread and significant street flooding throughout northern Jefferson Parish and caused the flooding of some homes on the East Bank.,Moderate to locally heavy rainfall occurred across sections of the New Orleans metro area as an upper air disturbance acted on deep moisture in place across the Gulf Coast. The rain fell on nearly saturated ground resulting in some flash flooding.,,,30.0192,-90.1243,,severe,6
207837,ST. CHARLES,LA BRANCH,2009-12-12,15:45,2009-12-12T15:45:00-06:00,2009-12-12T21:45:00+00:00,Flash Flood,0,0,$0,$0,,35900,0,0,Emergency Manager,Heavy Rain,4.97,E,1.15,E,LA BRANCH,2009-12-12,20:00,30.0453,-90.287,30.0519,-90.3577,Heavy rainfall resulted in widespread and significant street flooding and caused the flooding of a few homes around Destrehan.,Moderate to locally heavy rainfall occurred across sections of the New Orleans metro area as an upper air disturbance acted on deep moisture in place across the Gulf Coast. The rain fell on nearly saturated ground resulting in some flash flooding.,,,30.0453,-90.287,,severe,6
207839,ST. TAMMANY,BONFOUCA,2009-12-12,19:00,2009-12-12T19:00:00-06:00,2009-12-13T01:00:00+00:00,Flash Flood,0,0,$0,$0,,35900,0,0,Law Enforcement,Heavy Rain,1.75,S,1.42,SE,MC CLANE CITY,2009-12-12,22:00,30.2448,-89.8537,30.1588,-89.6944,Heavy rainfall resulted in widespread and significant street flooding in the Slidell area.,Moderate to locally heavy rainfall occurred across sections of the New Orleans metro area as an upper air disturbance acted on deep moisture in place across the Gulf Coast. The rain fell on nearly saturated ground resulting in some flash flooding.,,,30.2448,-89.8537,,severe,6
208096,HANCOCK,WAVELAND,2009-12-12,21:45,2009-12-12T21:45:00-06:00,2009-12-13T03:45:00+00:00,Flash Flood,0,0,$0,$0,,35937,0,0,Fire Department/Rescue,Heavy Rain,0.0,N,1.08,E,LAKESHORE,2009-12-12,23:59,30.28,-89.38,30.249,-89.4356,Heavy rainfall resulted in widespread and significant street flooding in the Waveland and Bay St. Louis areas.,Moderate to locally heavy rainfall occurred across sections of the Mississippi coast as an upper air disturbance acted on deep moisture in place across the Gulf Coast. The rain fell on nearly saturated ground resulting in some flash flooding.,,,30.28,-89.38,,severe,6
208097,HARRISON,(BIX)KEESLER AFB BIL,2009-12-12,21:45,2009-12-12T21:45:00-06:00,2009-12-13T03:45:00+00:00,Flash Flood,0,0,$0,$0,,35937,0,0,Emergency Manager,Heavy Rain,0.0,N,1.74,SSE,HENDERSON PT,2009-12-12,23:59,30.4,-88.92,30.303,-89.2694,"Heavy rainfall resulted in widespread and significant street flooding in the Biloxi, Gulfport, D' Iberville, and Pass Christian areas.",Moderate to locally heavy rainfall occurred across sections of the Mississippi coast as an upper air disturbance acted on deep moisture in place across the Gulf Coast. The rain fell on nearly saturated ground resulting in some flash flooding.,,,30.4,-88.92,,severe,6
208813,TERREBONNE,CROZIER,2009-12-14,19:50,2009-12-14T19:50:00-06:00,2009-12-15T01:50:00+00:00,Flash Flood,0,0,$0,$0,,36016,0,0,Emergency Manager,Heavy Rain,0.91,NNW,1.21,NW,HOLLYWOOD,2009-12-15,2:00,29.5424,-90.7553,29.6159,-90.7924,Heavy rainfall resulted in widespread and significant street flooding in Houma and the surrounding areas. Flood waters threatened a few homes.,"Widespread heavy rain fell on saturated ground across areas of southeast Louisiana, primarily to the south and southwest and Lake Pontchartrain. Isolated severe weather also occurred with some of the thunderstorms. The heavy rain and severe weather resulted from a series of upper level disturbances moving across the region in combination with a stationary frontal boundary draped across the area.",,,29.5424,-90.7553,,severe,6
208814,LAFOURCHE,LOCKPORT,2009-12-14,19:50,2009-12-14T19:50:00-06:00,2009-12-15T01:50:00+00:00,Flash Flood,0,0,$0,$0,,36016,0,0,Emergency Manager,Heavy Rain,3.0,WNW,0.4,S,LEIGHTON,2009-12-15,2:00,29.6594,-90.5988,29.7894,-90.8501,Heavy rainfall resulted in widespread and significant street flooding in central and northern Lafourche Parish. Flood waters threatened a number of homes in Thibodaux and Raceland.,"Widespread heavy rain fell on saturated ground across areas of southeast Louisiana, primarily to the south and southwest and Lake Pontchartrain. Isolated severe weather also occurred with some of the thunderstorms. The heavy rain and severe weather resulted from a series of upper level disturbances moving across the region in combination with a stationary frontal boundary draped across the area.",,,29.6594,-90.5988,,severe,6
208816,JEFFERSON,SOUTHPORT,2009-12-14,23:20,2009-12-14T23:20:00-06:00,2009-12-15T05:20:00+00:00,Flash Flood,0,0,$0,$0,,36016,0,0,Emergency Manager,Heavy Rain,0.81,WSW,0.89,NE,KENNER,2009-12-15,8:00,29.9645,-90.182,30.0224,-90.1967,Heavy rain resulted in widespread street flooding. Sections of Veterans Boulevard were covered by 12 inches of water while areas of Airline Highway were covered by 18 inches of water.,"Widespread heavy rain fell on saturated ground across areas of southeast Louisiana, primarily to the south and southwest and Lake Pontchartrain. Isolated severe weather also occurred with some of the thunderstorms. The heavy rain and severe weather resulted from a series of upper level disturbances moving across the region in combination with a stationary frontal boundary draped across the area.",,,29.9645,-90.182,,severe,6
